Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WinnerTeam,LoserTeam
1985,30,1154,78,1149,61,A,0,Citadel,Charleston So
1985,30,1181,92,1456,60,H,0,Duke,William & Mary
1985,30,1228,81,1152,63,H,0,Illinois,Chicago St
1985,30,1229,93,1227,62,H,0,Illinois St,IL Chicago
1985,30,1234,89,1287,46,H,0,Iowa,Morehead St
1985,30,1259,81,1406,73,A,0,Loyola MD,Towson
1985,30,1261,102,1260,96,H,0,LSU,Loyola-Chicago
1985,30,1272,79,1117,62,H,0,Memphis,Arkansas St
1985,30,1273,84,1121,72,H,0,Mercer,Augusta
1985,30,1278,61,1163,60,H,0,Minnesota,Connecticut
1985,30,1318,71,1436,52,A,0,Northeastern,Vermont
1985,30,1330,56,1440,50,H,0,Old Dominion,VMI
1985,30,1360,80,1305,75,H,0,San Diego,Nevada
1985,30,1388,69,1247,59,H,0,St Mary's CA,La Salle
1985,30,1393,65,1165,53,H,0,Syracuse,Cornell
1985,30,1419,61,1418,60,H,0,ULM,Louisiana
1985,30,1437,56,1265,51,A,0,Villanova,Marist
1985,30,1447,71,1264,61,H,0,Wagner,Manhattan
1985,31,1124,103,1281,88,H,0,Baylor,Missouri
1985,31,1161,86,1109,48,H,0,Colorado St,Alliant Intl
1985,31,1218,87,1309,78,H,0,Hawaii,New Orleans
1985,31,1298,91,1180,74,H,0,Navy,Drexel
1985,31,1323,79,1321,61,H,0,Notre Dame,Northwestern
1985,31,1332,58,1285,57,H,0,Oregon,Montana
1985,31,1347,90,1271,57,H,0,Radford,MD E Shore
1985,31,1353,77,1351,73,H,0,Rutgers,Rider
1985,31,1359,66,1267,62,N,0,Samford,Marshall
1985,31,1361,86,1414,77,A,0,San Diego St,UC Irvine
1985,31,1368,70,1114,67,H,0,SE Louisiana,Ark Little Rock
1985,31,1386,56,1373,43,H,0,St Joseph's PA,Siena
1985,31,1400,87,1322,52,H,0,Texas,Northwestern LA
1985,31,1403,81,1428,73,H,0,Texas Tech,Utah
1985,31,1433,72,1187,61,A,0,VCU,East Carolina
1985,32,1102,78,1225,67,A,0,Air Force,Idaho
1985,32,1104,65,1245,64,H,0,Alabama,Kent
1985,32,1111,77,1150,68,A,0,Appalachian St,Charlotte
1985,32,1112,84,1409,80,H,0,Arizona,Tulsa
1985,32,1119,87,1141,75,N,0,Army,C Michigan
1985,32,1120,61,1412,59,A,0,Auburn,UAB
1985,32,1135,81,1221,68,A,0,Brown,Holy Cross
1985,32,1149,67,1126,62,N,0,Charleston So,Bethune-Cookman
1985,32,1151,64,1122,54,H,0,Chattanooga,Austin Peay
1985,32,1155,90,1144,55,H,0,Clemson,Campbell
1985,32,1185,85,1152,76,H,0,E Michigan,Chicago St
1985,32,1196,68,1199,65,A,0,Florida,Florida St
1985,32,1201,61,1453,46,H,0,Fresno St,WI Green Bay
1985,32,1210,96,1399,78,H,0,Georgia Tech,Tennessee Tech
1985,32,1212,64,1197,50,H,0,Grambling,Florida A&M
1985,32,1247,74,1140,73,N,0,La Salle,BYU
1985,32,1267,98,1309,78,N,0,Marshall,New Orleans
1985,32,1277,77,1444,61,H,0,Michigan St,W Michigan
1985,32,1292,80,1398,60,N,0,MTSU,Tennessee St
1985,32,1307,57,1162,44,H,0,New Mexico,Columbia
1985,32,1319,65,1239,64,N,0,Northern Arizona,Jacksonville
1985,32,1320,64,1354,61,H,0,Northern Iowa,S Carolina St
1985,32,1339,46,1186,44,H,0,Portland,E Washington
1985,32,1359,93,1218,84,A,0,Samford,Hawaii
1985,32,1371,69,1349,66,N,0,Seton Hall,Rice
1985,32,1375,86,1222,70,N,0,South Alabama,Houston
1985,32,1378,65,1254,64,H,0,South Florida,LIU Brooklyn
1985,32,1382,73,1383,59,N,0,St Bonaventure,St Francis NY
1985,32,1385,93,1248,47,H,0,St John's,Lafayette
1985,32,1390,66,1334,53,H,0,Stanford,Pacific
1985,32,1402,72,1341,69,H,0,Texas St,Prairie View
1985,32,1425,73,1379,72,N,0,USC,Southern Miss
1985,32,1435,87,1463,72,H,0,Vanderbilt,Yale
1985,32,1438,72,1259,60,H,0,Virginia,Loyola MD
1985,32,1441,69,1423,68,N,0,W Carolina,UNC Wilmington
1985,32,1449,66,1123,55,N,0,Washington,Ball St
1985,32,1464,81,1106,55,N,0,Youngstown St,Alabama St
1985,33,1103,64,1442,57,H,0,Akron,W Illinois
1985,33,1106,90,1354,62,N,0,Alabama St,S Carolina St
1985,33,1111,77,1441,66,N,0,Appalachian St,W Carolina
1985,33,1112,79,1363,44,H,0,Arizona,San Jose St
1985,33,1122,67,1398,58,N,0,Austin Peay,Tennessee St
1985,33,1123,75,1453,57,N,0,Ball St,WI Green Bay
1985,33,1129,54,1186,49,A,0,Boise St,E Washington
1985,33,1140,72,1334,63,N,0,BYU,Pacific
1985,33,1141,71,1444,70,N,0,C Michigan,W Michigan
1985,33,1149,75,1271,58,N,0,Charleston So,MD E Shore
1985,33,1151,71,1292,69,H,0,Chattanooga,MTSU
1985,33,1154,93,1209,72,H,0,Citadel,Georgia St
1985,33,1155,79,1375,69,H,0,Clemson,South Alabama
1985,33,1156,112,1336,82,H,0,Cleveland St,Penn St
1985,33,1160,89,1428,80,H,0,Colorado,Utah
1985,33,1173,68,1344,55,A,0,Dayton,Providence
1985,33,1174,51,1343,48,H,0,Delaware,Princeton
1985,33,1177,80,1417,61,H,0,DePaul,UCLA
1985,33,1181,59,1386,46,H,0,Duke,St Joseph's PA
1985,33,1183,68,1232,67,H,0,E Illinois,Indiana St
1985,33,1193,68,1432,63,A,0,Fairfield,Utica
1985,33,1202,49,1241,48,A,0,Furman,James Madison
1985,33,1203,83,1110,59,H,0,G Washington,American Univ
1985,33,1222,73,1144,64,N,0,Houston,Campbell
1985,33,1227,76,1335,71,H,0,IL Chicago,Penn
1985,33,1228,73,1328,70,H,0,Illinois,Oklahoma
1985,33,1229,54,1283,44,H,0,Illinois St,Missouri St
1985,33,1231,90,1325,73,H,0,Indiana,Ohio
1985,33,1233,86,1265,78,H,0,Iona,Marist
1985,33,1234,111,1206,82,H,0,Iowa,George Mason
1985,33,1235,77,1166,68,H,0,Iowa St,Creighton
1985,33,1238,84,1311,83,H,0,Jackson St,Nicholls St
1985,33,1239,81,1162,61,N,0,Jacksonville,Columbia
1985,33,1242,86,1178,64,H,0,Kansas,Detroit
1985,33,1248,67,1383,42,N,0,Lafayette,St Francis NY
1985,33,1256,78,1147,62,A,0,Louisiana Tech,Centenary
1985,33,1257,67,1433,55,H,0,Louisville,VCU
1985,33,1258,76,1414,66,A,0,Loy Marymount,UC Irvine
1985,33,1260,73,1321,67,H,0,Loyola-Chicago,Northwestern
1985,33,1261,74,1331,71,A,0,LSU,Oral Roberts
1985,33,1264,60,1250,57,H,0,Manhattan,Lehigh
1985,33,1266,74,1109,27,H,0,Marquette,Alliant Intl
1985,33,1268,56,1452,47,H,0,Maryland,West Virginia
1985,33,1269,55,1306,51,A,0,Massachusetts,New Hampshire
1985,33,1272,61,1425,45,H,0,Memphis,USC
1985,33,1276,63,1208,57,H,0,Michigan,Georgia
1985,33,1277,76,1119,64,H,0,Michigan St,Army
1985,33,1278,85,1286,71,H,0,Minnesota,Montana St
1985,33,1285,80,1102,55,H,0,Montana,Air Force
1985,33,1290,78,1341,46,N,0,MS Valley St,Prairie View
1985,33,1310,73,1159,37,H,0,Niagara,Colgate
1985,33,1319,64,1307,56,A,0,Northern Arizona,New Mexico
1985,33,1323,85,1384,45,H,0,Notre Dame,St Francis PA
1985,33,1326,85,1116,84,H,0,Ohio St,Arkansas
1985,33,1329,44,1223,43,H,0,Oklahoma St,Houston Chr
1985,33,1333,54,1281,52,H,0,Oregon St,Missouri
1985,33,1337,83,1455,81,A,0,Pepperdine,Wichita St
1985,33,1345,66,1246,56,H,0,Purdue,Kentucky
1985,33,1347,84,1126,60,H,0,Radford,Bethune-Cookman
1985,33,1348,64,1263,60,A,0,Rhode Island,Maine
1985,33,1349,62,1221,60,A,0,Rice,Holy Cross
1985,33,1352,66,1137,63,A,0,Robert Morris,Bucknell
1985,33,1361,128,1288,68,H,0,San Diego St,Morgan St
1985,33,1368,82,1411,68,H,0,SE Louisiana,TX Southern
1985,33,1371,73,1135,66,N,0,Seton Hall,Brown
1985,33,1374,89,1322,57,H,0,SMU,Northwestern LA
1985,33,1376,79,1406,68,H,0,South Carolina,Towson
1985,33,1379,65,1117,64,N,0,Southern Miss,Arkansas St
1985,33,1380,82,1446,78,H,0,Southern Univ,W Texas A&M
1985,33,1385,58,1382,57,H,0,St John's,St Bonaventure
1985,33,1390,84,1247,73,H,0,Stanford,La Salle
1985,33,1403,76,1427,49,H,0,Texas Tech,UT San Antonio
1985,33,1405,79,1113,66,H,0,Toledo,Arizona St
1985,33,1408,65,1133,56,H,0,Tulane,Bradley
1985,33,1410,60,1317,50,A,0,UTRGV,North Texas
1985,33,1418,57,1249,53,H,0,Louisiana,Lamar
1985,33,1423,61,1150,60,A,0,UNC Wilmington,Charlotte
1985,33,1424,88,1161,78,A,0,UNLV,Colorado St
1985,33,1437,68,1396,65,N,0,Villanova,Temple
1985,33,1438,57,1350,52,H,0,Virginia,Richmond
1985,33,1449,53,1201,45,A,0,Washington,Fresno St
1985,33,1451,77,1429,70,H,0,Weber St,Utah St
1985,33,1456,81,1180,65,H,0,William & Mary,Drexel
1985,33,1458,61,1450,59,H,0,Wisconsin,Washington St
1985,33,1462,61,1338,58,A,0,Xavier,Pittsburgh
1985,33,1464,70,1320,57,A,0,Youngstown St,Northern Iowa
1985,34,1130,82,1448,76,N,0,Boston College,Wake Forest
1985,34,1314,89,1131,72,N,0,North Carolina,Boston Univ
1985,35,1104,100,1190,76,H,0,Alabama,ETSU
1985,35,1139,66,1434,51,H,0,Butler,Valparaiso
1985,35,1168,51,1388,50,A,0,CS Fullerton,St Mary's CA
1985,35,1179,68,1453,61,H,0,Drake,WI Green Bay
1985,35,1200,82,1383,65,A,0,Fordham,St Francis NY
1985,35,1203,115,1288,67,H,0,G Washington,Morgan St
1985,35,1211,55,1129,54,H,0,Gonzaga,Boise St
1985,35,1223,63,1311,61,A,0,Houston Chr,Nicholls St
1985,35,1249,83,1402,51,H,0,Lamar,Texas St
1985,35,1256,75,1349,63,H,0,Louisiana Tech,Rice
1985,35,1261,87,1400,79,H,0,LSU,Texas
1985,35,1281,75,1287,60,H,0,Missouri,Morehead St
1985,35,1298,84,1110,68,H,0,Navy,American Univ
1985,35,1301,83,1216,46,H,0,NC State,Hartford
1985,35,1304,86,1286,65,H,0,Nebraska,Montana St
1985,35,1314,77,1224,63,H,0,North Carolina,Howard
1985,35,1338,80,1248,66,H,0,Pittsburgh,Lafayette
1985,35,1356,71,1283,67,H,0,S Illinois,Missouri St
1985,35,1360,65,1363,63,H,0,San Diego,San Jose St
1985,35,1368,91,1147,60,A,0,SE Louisiana,Centenary
1985,35,1373,71,1250,67,A,0,Siena,Lehigh
1985,35,1376,94,1154,82,H,0,South Carolina,Citadel
1985,35,1380,84,1152,71,H,0,Southern Univ,Chicago St
1985,35,1419,73,1379,59,A,0,ULM,Southern Miss
1985,35,1426,76,1215,70,H,0,UT Arlington,Hardin-Simmons
1985,35,1431,68,1113,57,H,0,UTEP,Arizona St
1985,35,1435,94,1292,82,H,0,Vanderbilt,MTSU
1985,35,1438,68,1440,57,A,0,Virginia,VMI
1985,35,1439,91,1271,46,H,0,Virginia Tech,MD E Shore
1985,35,1449,59,1403,57,A,0,Washington,Texas Tech
1985,35,1455,63,1332,58,H,0,Wichita St,Oregon
1985,35,1462,71,1185,70,H,0,Xavier,E Michigan
1985,36,1112,82,1258,75,H,0,Arizona,Loy Marymount
1985,36,1114,85,1341,56,H,0,Ark Little Rock,Prairie View
1985,36,1132,67,1131,63,H,0,Bowling Green,Boston Univ
1985,36,1163,95,1463,77,A,0,Connecticut,Yale
1985,36,1173,76,1184,55,A,0,Dayton,E Kentucky
1985,36,1180,80,1187,73,H,0,Drexel,East Carolina
1985,36,1192,61,1134,46,A,0,F Dickinson,Brooklyn
1985,36,1196,82,1378,68,A,0,Florida,South Florida
1985,36,1217,69,1306,63,H,0,Harvard,New Hampshire
1985,36,1222,93,1402,81,H,0,Houston,Texas St
1985,36,1225,77,1450,56,H,0,Idaho,Washington St
1985,36,1235,54,1234,50,A,0,Iowa St,Iowa
1985,36,1241,52,1347,50,H,0,James Madison,Radford
1985,36,1266,74,1260,67,H,0,Marquette,Loyola-Chicago
1985,36,1273,89,1391,71,A,0,Mercer,Stetson
1985,36,1296,97,1206,96,A,0,N Illinois,George Mason
1985,36,1308,67,1307,64,A,0,New Mexico St,New Mexico
1985,36,1323,74,1231,63,H,0,Notre Dame,Indiana
1985,36,1344,84,1221,74,A,0,Providence,Holy Cross
1985,36,1353,54,1343,41,H,0,Rutgers,Princeton
1985,36,1359,83,1218,82,A,0,Samford,Hawaii
1985,36,1365,87,1305,65,H,0,Santa Clara,Nevada
1985,36,1374,56,1246,54,A,0,SMU,Kentucky
1985,36,1389,73,1432,57,H,0,St Peter's,Utica
1985,36,1393,52,1145,48,H,0,Syracuse,Canisius
1985,36,1395,76,1317,58,H,0,TCU,North Texas
1985,36,1398,80,1212,65,H,0,Tennessee St,Grambling
1985,36,1425,67,1461,57,H,0,USC,Wyoming
1985,36,1428,65,1451,59,H,0,Utah,Weber St
1985,36,1429,97,1140,93,A,0,Utah St,BYU
1985,36,1433,69,1350,60,A,0,VCU,Richmond
1985,37,1130,90,1135,70,A,0,Boston College,Brown
1985,37,1133,57,1396,56,H,0,Bradley,Temple
1985,37,1152,74,1109,47,H,0,Chicago St,Alliant Intl
1985,37,1161,70,1160,64,H,0,Colorado St,Colorado
1985,37,1177,84,1229,71,A,0,DePaul,Illinois St
1985,37,1178,89,1141,67,H,0,Detroit,C Michigan
1985,37,1181,98,1111,64,H,0,Duke,Appalachian St
1985,37,1199,61,1239,60,A,0,Florida St,Jacksonville
1985,37,1216,78,1263,71,A,0,Hartford,Maine
1985,37,1232,78,1139,52,H,0,Indiana St,Butler
1985,37,1243,67,1280,58,H,0,Kansas St,Mississippi St
1985,37,1245,62,1183,57,H,0,Kent,E Illinois
1985,37,1250,83,1447,74,H,0,Lehigh,Wagner
1985,37,1261,89,1279,64,H,0,LSU,Mississippi
1985,37,1264,59,1371,56,H,0,Manhattan,Seton Hall
1985,37,1265,73,1351,68,A,0,Marist,Rider
1985,37,1268,95,1156,84,H,0,Maryland,Cleveland St
1985,37,1272,90,1292,77,H,0,Memphis,MTSU
1985,37,1275,84,1345,79,A,0,Miami OH,Purdue
1985,37,1276,103,1464,73,H,0,Michigan,Youngstown St
1985,37,1293,58,1191,50,H,0,Murray St,Evansville
1985,37,1301,101,1299,54,H,0,NC State,NC A&T
1985,37,1330,87,1386,63,H,0,Old Dominion,St Joseph's PA
1985,37,1336,66,1298,63,H,0,Penn St,Navy
1985,37,1356,73,1387,64,A,0,S Illinois,St Louis
1985,37,1376,71,1155,66,H,0,South Carolina,Clemson
1985,37,1380,97,1147,76,N,0,Southern Univ,Centenary
1985,37,1382,88,1310,65,H,0,St Bonaventure,Niagara
1985,37,1384,90,1406,86,H,0,St Francis PA,Towson
1985,37,1385,47,1200,46,H,0,St John's,Fordham
1985,37,1401,71,1331,70,H,0,Texas A&M,Oral Roberts
1985,37,1408,55,1311,54,A,0,Tulane,Nicholls St
1985,37,1412,73,1354,56,H,0,UAB,S Carolina St
1985,37,1416,67,1197,62,A,0,UCF,Florida A&M
1985,37,1419,85,1322,66,H,0,ULM,Northwestern LA
1985,37,1427,72,1168,64,H,0,UT San Antonio,CS Fullerton
1985,37,1437,77,1284,62,H,0,Villanova,Monmouth NJ
1985,37,1448,69,1172,55,N,0,Wake Forest,Davidson
1985,37,1452,70,1352,65,H,0,West Virginia,Robert Morris
1985,37,1456,54,1438,53,H,0,William & Mary,Virginia
1985,38,1134,82,1271,69,A,0,Brooklyn,MD E Shore
1985,38,1163,64,1269,52,H,0,Connecticut,Massachusetts
1985,38,1228,65,1281,50,N,0,Illinois,Missouri
1985,38,1248,45,1343,43,H,0,Lafayette,Princeton
1985,38,1259,87,1221,73,H,0,Loyola MD,Holy Cross
1985,38,1266,53,1321,44,A,0,Marquette,Northwestern
1985,38,1322,72,1147,62,N,0,Northwestern LA,Centenary
1985,38,1348,82,1306,74,H,0,Rhode Island,New Hampshire
1985,38,1361,57,1360,53,H,0,San Diego St,San Diego
1985,38,1375,83,1416,66,H,0,South Alabama,UCF
1985,38,1389,49,1224,47,A,0,St Peter's,Howard
1985,38,1402,80,1426,68,H,0,Texas St,UT Arlington
1985,38,1419,90,1380,78,H,0,ULM,Southern Univ
1985,38,1435,73,1436,55,H,0,Vanderbilt,Vermont
1985,38,1440,53,1347,51,H,0,VMI,Radford
1985,38,1449,68,1388,48,H,0,Washington,St Mary's CA
1985,38,1450,62,1211,56,H,0,Washington St,Gonzaga
1985,38,1461,73,1253,49,H,0,Wyoming,Long Beach St
1985,39,1113,81,1250,64,H,0,Arizona St,Lehigh
1985,39,1190,63,1175,60,N,0,ETSU,Delaware St
1985,39,1226,92,1447,68,N,0,Idaho St,Wagner
1985,39,1227,82,1270,69,N,0,IL Chicago,McNeese St
1985,39,1228,72,1162,48,H,0,Illinois,Columbia
1985,39,1233,81,1137,68,H,0,Iona,Bucknell
1985,39,1234,67,1131,53,H,0,Iowa,Boston Univ
1985,39,1249,91,1132,74,N,0,Lamar,Bowling Green
1985,39,1254,68,1383,63,H,0,LIU Brooklyn,St Francis NY
1985,39,1256,73,1257,64,N,0,Louisiana Tech,Louisville
1985,39,1285,74,1209,62,H,0,Montana,Georgia St
1985,39,1308,75,1110,69,N,0,New Mexico St,American Univ
1985,39,1318,70,1114,63,N,0,Northeastern,Ark Little Rock
1985,39,1325,56,1455,55,A,0,Ohio,Wichita St
1985,39,1333,69,1339,54,H,0,Oregon St,Portland
1985,39,1334,80,1327,67,H,0,Pacific,Okla City
1985,39,1356,75,1298,72,H,0,S Illinois,Navy
1985,39,1378,87,1197,59,H,0,South Florida,Florida A&M
1985,39,1391,59,1265,57,H,0,Stetson,Marist
1985,39,1393,84,1263,65,H,0,Syracuse,Maine
1985,39,1403,63,1425,59,N,0,Texas Tech,USC
1985,39,1431,83,1442,49,N,0,UTEP,W Illinois
1985,39,1443,83,1384,67,H,0,WKU,St Francis PA
1985,39,1462,87,1203,79,N,0,Xavier,G Washington
1985,40,1102,85,1109,56,H,0,Air Force,Alliant Intl
1985,40,1110,70,1162,56,N,0,American Univ,Columbia
1985,40,1112,82,1319,61,A,0,Arizona,Northern Arizona
1985,40,1113,71,1462,67,H,0,Arizona St,Xavier
1985,40,1114,76,1209,68,N,0,Ark Little Rock,Georgia St
1985,40,1116,70,1283,56,H,0,Arkansas,Missouri St
1985,40,1120,70,1273,69,H,0,Auburn,Mercer
1985,40,1129,81,1152,61,H,0,Boise St,Chicago St
1985,40,1132,55,1263,53,N,0,Bowling Green,Maine
1985,40,1134,59,1432,56,H,0,Brooklyn,Utica
1985,40,1137,67,1447,62,N,0,Bucknell,Wagner
1985,40,1153,80,1275,77,A,0,Cincinnati,Miami OH
1985,40,1154,62,1149,53,H,0,Citadel,Charleston So
1985,40,1155,89,1121,62,H,0,Clemson,Augusta
1985,40,1172,70,1150,64,A,0,Davidson,Charlotte
1985,40,1174,84,1259,79,H,0,Delaware,Loyola MD
1985,40,1177,95,1323,83,H,0,DePaul,Notre Dame
1985,40,1178,65,1405,55,A,0,Detroit,Toledo
1985,40,1181,78,1438,65,H,0,Duke,Virginia
1985,40,1185,109,1156,105,H,0,E Michigan,Cleveland St
1985,40,1191,72,1232,70,H,0,Evansville,Indiana St
1985,40,1196,83,1239,70,H,0,Florida,Jacksonville
1985,40,1200,93,1220,73,H,0,Fordham,Hofstra
1985,40,1203,76,1250,49,N,0,G Washington,Lehigh
1985,40,1207,82,1424,46,H,0,Georgetown,UNLV
1985,40,1216,63,1269,59,H,0,Hartford,Massachusetts
1985,40,1221,76,1119,74,H,0,Holy Cross,Army
1985,40,1222,81,1261,73,H,0,Houston,LSU
1985,40,1224,67,1406,60,H,0,Howard,Towson
1985,40,1227,72,1325,64,N,0,IL Chicago,Ohio
1985,40,1228,93,1308,55,H,0,Illinois,New Mexico St
1985,40,1229,52,1453,49,A,0,Illinois St,WI Green Bay
1985,40,1231,81,1246,68,H,0,Indiana,Kentucky
1985,40,1233,74,1226,69,H,0,Iona,Idaho St
1985,40,1234,58,1403,48,H,0,Iowa,Texas Tech
1985,40,1235,74,1179,73,H,0,Iowa St,Drake
1985,40,1243,72,1320,59,H,0,Kansas St,Northern Iowa
1985,40,1247,63,1310,58,A,0,La Salle,Niagara
1985,40,1256,59,1443,54,A,0,Louisiana Tech,WKU
1985,40,1257,76,1384,63,N,0,Louisville,St Francis PA
1985,40,1258,73,1168,69,A,0,Loy Marymount,CS Fullerton
1985,40,1265,55,1175,50,N,0,Marist,Delaware St
1985,40,1266,61,1296,52,H,0,Marquette,N Illinois
1985,40,1268,59,1104,56,N,0,Maryland,Alabama
1985,40,1270,60,1455,56,A,0,McNeese St,Wichita St
1985,40,1272,86,1417,70,H,0,Memphis,UCLA
1985,40,1276,87,1173,78,A,0,Michigan,Dayton
1985,40,1278,46,1343,44,H,0,Minnesota,Princeton
